rating,text,parent_asin,user_id,timestamp
5.0,"Awesome. 
Love it
",B079FPFV3X,AFKNZL76WHCGN4XGR5E3RMAGE4EQ,1726511400000
5.0,"Awesome. 
Love it
",B079FPFV3X,AFKNZL76WHCGN4XGR5E3RMAGE4EQ,1726511400000
4.0,"fan is on the weaker side. 
I had bought this for a gift for the kids on Christmas, I will say it’s easy to use and Charges very well. It’s very quiet, but the performance of the fan is a little on the weaker side and doesn’t seem to make much of a difference with cooling. Definitely helps with organization And looks great. I would recommend it and would buy it again
",B079FPFV3X,AFQUVBK67NWZWWC7XBJEW6VNWMAA,1719772200000
4.0,"fan is on the weaker side. 
I had bought this for a gift for the kids on Christmas, I will say it’s easy to use and Charges very well. It’s very quiet, but the performance of the fan is a little on the weaker side and doesn’t seem to make much of a difference with cooling. Definitely helps with organization And looks great. I would recommend it and would buy it again
",B079FPFV3X,AFQUVBK67NWZWWC7XBJEW6VNWMAA,1719772200000
4.0,"Fans need more power. 
Good product but could have more flow! I'll replace the fans and it'll be much better.
",B079FPFV3X,AFXHG3AZLNPEZLBHCLWBFWW3U5KA,1722623400000
4.0,"Fans need more power. 
Good product but could have more flow! I'll replace the fans and it'll be much better.
",B079FPFV3X,AFXHG3AZLNPEZLBHCLWBFWW3U5KA,1722623400000
4.0,"It works ok.. 
I don’t think it’s particularly good at cooling but it’s at least better than nothing at all.  I was more interested in the controller charging which works but getting the, seated correctly is definitely awkward.  The game holder is ok and it’s kind of unnecessary and I personally would prefer if it skipped that feature in favor of a smaller profile.  I’m hoping it grows on me and as long as it charges the controllers and hold the console securely I think it’s worth the purchase.
",B079FPFV3X,AEUFSTOAKVRHSV4ZKVNLWDXE2CPA,1715884200000
4.0,"It works ok.. 
I don’t think it’s particularly good at cooling but it’s at least better than nothing at all.  I was more interested in the controller charging which works but getting the, seated correctly is definitely awkward.  The game holder is ok and it’s kind of unnecessary and I personally would prefer if it skipped that feature in favor of a smaller profile.  I’m hoping it grows on me and as long as it charges the controllers and hold the console securely I think it’s worth the purchase.
",B079FPFV3X,AEUFSTOAKVRHSV4ZKVNLWDXE2CPA,1715884200000
5.0,"Satisfied Customer. 
Happy with how cooling fan looks, and powers on one the Playstation 4 turns on. Very happy with purchase.
",B079FPFV3X,AHCGBFN3B47PFBNU6EZIOWTFIFCQ,1724178600000
5.0,"Satisfied Customer. 
Happy with how cooling fan looks, and powers on one the Playstation 4 turns on. Very happy with purchase.
",B079FPFV3X,AHCGBFN3B47PFBNU6EZIOWTFIFCQ,1724178600000
5.0,"I purchased 1 month ago & It's a good product.. 
To give an honest review I wanted to use this product for my PS4 for a month.I read all of the negative reviews before my purchase. When your PS4 sounds like a 747 taking off like mine does Its to late. This product will not work miracles & miraculously eliminate the loud noise from the dying fan. However If your PS4 fan Is not at that point yet I believe It will help keep your PS4 cooler which will extend the life of your fan. I have checked the air coming out of the back at different times & I do play from  2 to 6 hours a day. I can feel the hot air blowing out which tells me the 2 small fans are doing what their intended for.If your PS4 fan sounds like mine you have to take In consideration if you bought It when released In 2014 like I did. That's going on 7 years, I rarely cleaned the inside & was enclosed In my TV stand which Is a big reason why they will overheat & your fan works harder then It should to cool the system.If your like me & have been attempting to buy a PS5 before my PS4 fan dies look at replacing the fan as I just did since Its a miracle to get a PS5. It runs just like new, cost $135 installed & mine came with  a year warranty. I live In California so It's probably a lot cheaper elsewhere. You can locate local shops that service PS4 , they usually advertise as cell phone / electronics repair so call & ask If they service PS4 as I did.My only negative findings....You do have to push the button to turn fan on even though the stand / charging dock will turn on once your PS4 Is powered up. It's mind boggling because the fans will turn off once you turn off your PS4.Be extremely careful when removing controllers on charging station. When you pull up Its a given your hand will hit the PS4 & due to the vertical position It will flip the PS4 right out of the stand. I would place your hand on top of PS4 to hold it down as you remove your controllers.To conclude this review with a few more details.The storage slots seem to work fine for game cases, the 2 fans are not that loud, Its a really simple set up & the lights on controller charging station go off once controllers are charged.I would recommend purchasing If your PS4 fan isn't already loud like I mentioned above.
",B079FPFV3X,AG3MHP2XQ3WHEVGB7TMB6PWMTK2Q,1621794600000
5.0,"I purchased 1 month ago & It's a good product.. 
To give an honest review I wanted to use this product for my PS4 for a month.I read all of the negative reviews before my purchase. When your PS4 sounds like a 747 taking off like mine does Its to late. This product will not work miracles & miraculously eliminate the loud noise from the dying fan. However If your PS4 fan Is not at that point yet I believe It will help keep your PS4 cooler which will extend the life of your fan. I have checked the air coming out of the back at different times & I do play from  2 to 6 hours a day. I can feel the hot air blowing out which tells me the 2 small fans are doing what their intended for.If your PS4 fan sounds like mine you have to take In consideration if you bought It when released In 2014 like I did. That's going on 7 years, I rarely cleaned the inside & was enclosed In my TV stand which Is a big reason why they will overheat & your fan works harder then It should to cool the system.If your like me & have been attempting to buy a PS5 before my PS4 fan dies look at replacing the fan as I just did since Its a miracle to get a PS5. It runs just like new, cost $135 installed & mine came with  a year warranty. I live In California so It's probably a lot cheaper elsewhere. You can locate local shops that service PS4 , they usually advertise as cell phone / electronics repair so call & ask If they service PS4 as I did.My only negative findings....You do have to push the button to turn fan on even though the stand / charging dock will turn on once your PS4 Is powered up. It's mind boggling because the fans will turn off once you turn off your PS4.Be extremely careful when removing controllers on charging station. When you pull up Its a given your hand will hit the PS4 & due to the vertical position It will flip the PS4 right out of the stand. I would place your hand on top of PS4 to hold it down as you remove your controllers.To conclude this review with a few more details.The storage slots seem to work fine for game cases, the 2 fans are not that loud, Its a really simple set up & the lights on controller charging station go off once controllers are charged.I would recommend purchasing If your PS4 fan isn't already loud like I mentioned above.
",B079FPFV3X,AG3MHP2XQ3WHEVGB7TMB6PWMTK2Q,1621794600000
5.0,"Perfect. 
Love the look of this with my PS4 nice space saving unit and totally functional with the extra cooling fans would definitely buy again and recommend to friends and family
",B079FPFV3X,AHUC6JA3MG73QRC63HNGGMKQXJ2Q,1722709800000
5.0,"Perfect. 
Love the look of this with my PS4 nice space saving unit and totally functional with the extra cooling fans would definitely buy again and recommend to friends and family
",B079FPFV3X,AHUC6JA3MG73QRC63HNGGMKQXJ2Q,1722709800000
3.0,"Cooling station doesn’t work. 
Great for propping my ps4 up and charging my controllers but the cooling part does not work
",B079FPFV3X,AHMTBGHXRZHFXMBF6L6FMXGRQ47Q,1726770600000
3.0,"Cooling station doesn’t work. 
Great for propping my ps4 up and charging my controllers but the cooling part does not work
",B079FPFV3X,AHMTBGHXRZHFXMBF6L6FMXGRQ47Q,1726770600000
5.0,"Gets the job done.. 
I'm very glad I got this.  It keeps my Playstation cooler and it's very quiet. I honestly don't even notice when it's on. The recharge ports for the controllers are also nice but I only use 1 and the system has to be on for them to charge so I don't use that feature as much. But for people with multi controllers I'm sure it would be a huge help. Plus it's a nice place to keep them when not in use. If you use your system a lot like I do,  I highly recommend. It's a good investment to keep your system going longer.
",B079FPFV3X,AFUEEKL7V5RQ6JE5A4ULKC7I3KIA,1715020200000
5.0,"Gets the job done.. 
I'm very glad I got this.  It keeps my Playstation cooler and it's very quiet. I honestly don't even notice when it's on. The recharge ports for the controllers are also nice but I only use 1 and the system has to be on for them to charge so I don't use that feature as much. But for people with multi controllers I'm sure it would be a huge help. Plus it's a nice place to keep them when not in use. If you use your system a lot like I do,  I highly recommend. It's a good investment to keep your system going longer.
",B079FPFV3X,AFUEEKL7V5RQ6JE5A4ULKC7I3KIA,1715020200000
3.0,"Works good. 
This product is a space saver. It has a cool design and is pretty easy to use.
",B079FPFV3X,AGCNXRXADVXNGDLQCO5ROX7BGX5A,1726165800000
3.0,"Works good. 
This product is a space saver. It has a cool design and is pretty easy to use.
",B079FPFV3X,AGCNXRXADVXNGDLQCO5ROX7BGX5A,1726165800000
5.0,"Works fine. 
Helps keep the ps4 cool
",B079FPFV3X,AFT5JS6DRSMAT56J255PLSTBYGMA,1722537000000
5.0,"Works fine. 
Helps keep the ps4 cool
",B079FPFV3X,AFT5JS6DRSMAT56J255PLSTBYGMA,1722537000000
4.0,"Sturdy vertical hold but slippery. 




                    The media could not be loaded.
                



PROS:- I was surprised at how much it kept my regular PS4 upright even after pushing it pretty hard- The controller chargers work well & are at a convenient angle- The fans are more of a small breeze but I like it bc it helps the console not overheat while also not being loud (at least not louder than the actual PS4 when it’s on); the fan is turned on and off by a buttonCONS:- The isn’t any indication that the fans are on unless you lift up the console to check or put your ears really close to hear it turn on/off- There isn’t much grip where the console meets the fan base and when I accidentally push it (as shown toward the end of the video), it slides around more than I’d like. It’s not super slippery but just more than I expectedI noticed a temperature difference in that the console is not as hot as usual when the fan is on. Overall, a great product that helps me feel better about leaving the PS4 on overnight in ‘rest mode’ for installations or updates!
",B079FPFV3X,AHGCLHTX2ELLFPHUKMTXFLONUNJQ,1687372200000
4.0,"Sturdy vertical hold but slippery. 




                    The media could not be loaded.
                



PROS:- I was surprised at how much it kept my regular PS4 upright even after pushing it pretty hard- The controller chargers work well & are at a convenient angle- The fans are more of a small breeze but I like it bc it helps the console not overheat while also not being loud (at least not louder than the actual PS4 when it’s on); the fan is turned on and off by a buttonCONS:- The isn’t any indication that the fans are on unless you lift up the console to check or put your ears really close to hear it turn on/off- There isn’t much grip where the console meets the fan base and when I accidentally push it (as shown toward the end of the video), it slides around more than I’d like. It’s not super slippery but just more than I expectedI noticed a temperature difference in that the console is not as hot as usual when the fan is on. Overall, a great product that helps me feel better about leaving the PS4 on overnight in ‘rest mode’ for installations or updates!
",B079FPFV3X,AHGCLHTX2ELLFPHUKMTXFLONUNJQ,1687372200000
5.0,"Works great but one problem i bought th wrong one but it works.. 
Works great but doesn't fit the PS4 but it rest on top where the fan can maybe still cool it down with a gap between the console and base of the consoler holder.
",B079FPFV3X,AFW4O4WFZF7BTKT633UGMJLZWUMA,1720204200000
5.0,"Works great but one problem i bought th wrong one but it works.. 
Works great but doesn't fit the PS4 but it rest on top where the fan can maybe still cool it down with a gap between the console and base of the consoler holder.
",B079FPFV3X,AFW4O4WFZF7BTKT633UGMJLZWUMA,1720204200000
4.0,"The fan isn’t powerful but does do the job. 
The plug being in the front makes the cord stand out, plus you might need a longer cord for it to reach an outlet, other than that well made, easy set up, definitely recommend
",B079FPFV3X,AHBJYPKTHHRC7SQUMRGKUBR662GQ,1711477800000
4.0,"The fan isn’t powerful but does do the job. 
The plug being in the front makes the cord stand out, plus you might need a longer cord for it to reach an outlet, other than that well made, easy set up, definitely recommend
",B079FPFV3X,AHBJYPKTHHRC7SQUMRGKUBR662GQ,1711477800000
5.0,"Good value for your money. 
We ordered this a couple years ago and we are still using it to this day. It works well to the day. The controller charging ports are still charging. The fans for cooling are also still in working condition. And it has not faded in color either. Definitely something that's feels fragile and cheap but so worth your money when well taken care of.
",B079FPFV3X,AEGEH7EIXSS6GTNWIDSMYGVGO5XQ,1717180200000
5.0,"Good value for your money. 
We ordered this a couple years ago and we are still using it to this day. It works well to the day. The controller charging ports are still charging. The fans for cooling are also still in working condition. And it has not faded in color either. Definitely something that's feels fragile and cheap but so worth your money when well taken care of.
",B079FPFV3X,AEGEH7EIXSS6GTNWIDSMYGVGO5XQ,1717180200000
5.0,"Very organized. 
I like the fact that you can charge your controllers, hold the games, and has a fan to cool the unit down. Only bummer is the fact that I don't see a light on for the fan motor, so I usually forget to turn on the fan. You have to push a separate button to turn on, but when you do it does help keep it cool!
",B079FPFV3X,AEDGJMARYQQVRUC4S6E2UJ5QZN2Q,1714329000000
5.0,"Very organized. 
I like the fact that you can charge your controllers, hold the games, and has a fan to cool the unit down. Only bummer is the fact that I don't see a light on for the fan motor, so I usually forget to turn on the fan. You have to push a separate button to turn on, but when you do it does help keep it cool!
",B079FPFV3X,AEDGJMARYQQVRUC4S6E2UJ5QZN2Q,1714329000000
4.0,"Life support. 
If ur ps4 needs life support, this sadly doesn’t help, but you can tell it’s effective rest in peace my overheating ps4‍
",B079FPFV3X,AGWKJZSH7YTWONNNPJ2AMKXUXVOQ,1710441000000
4.0,"Life support. 
If ur ps4 needs life support, this sadly doesn’t help, but you can tell it’s effective rest in peace my overheating ps4‍
",B079FPFV3X,AGWKJZSH7YTWONNNPJ2AMKXUXVOQ,1710441000000
4.0,"It does the job. 
It works as advertised and helps to keep my PS4 Pro cooler. Only downside I have found so far is it doesn't automatically turn the fan on when you power ok your console. Everytime you turn your console on you have to press the power button on for the fans to work. The fans are really quiet though I can never heard them running.
",B079FPFV3X,AHCAWL2YN4HKSG3ZY5GRC77YNJNQ,1705170600000
4.0,"It does the job. 
It works as advertised and helps to keep my PS4 Pro cooler. Only downside I have found so far is it doesn't automatically turn the fan on when you power ok your console. Everytime you turn your console on you have to press the power button on for the fans to work. The fans are really quiet though I can never heard them running.
",B079FPFV3X,AHCAWL2YN4HKSG3ZY5GRC77YNJNQ,1705170600000
5.0,"Report. 
Excelente eficiencia
",B079FPFV3X,AFIXKEZ33AIELLZX7CY35E6HTKRA,1721759400000
5.0,"Report. 
Excelente eficiencia
",B079FPFV3X,AFIXKEZ33AIELLZX7CY35E6HTKRA,1721759400000
4.0,"Works great, you should turn it around.. 
Definitely makes a difference. The way it works is pull in cool air to push through the system so the PS4 stays cool.The issue is the air intake is designed to be in the back, right next to the hot exhaust from the PS4. Flipping it around makes the games face the wrong way, but brings in cooler air.
",B079FPFV3X,AF5S5KMAHE5PFQZGLG62OHULFQ5A,1703269800000
